grid_id,fit_eligible,qa_score,center_lon,center_lat,archived_uwg_treecover,corrected_uwg_treecover,delta_uwg_treecover,archived_uwg_grasscover,corrected_uwg_grasscover,delta_uwg_grasscover,canopy_area_delta_m2,archived_k4,corrected_fixed_k4,archived_k7,corrected_fixed_k7,archived_k8,corrected_fixed_k8
7534,True,0,7.74374135782635,45.07932712221044,0.0,0.0,0.0,0.31441057469145,0.31441057469145,0.0,0.0,0.0,0,1.0,1,2.0,2
7535,True,0,7.745011571928193,45.07934109319606,0.0,0.0,0.0,0.2769253862402883,0.2769253862402883,0.0,0.0,0.0,0,0.0,0,2.0,2
7536,True,0,7.746281786957459,45.079355050057785,0.0,0.0,0.0,0.2172960362790739,0.2172960362790739,0.0,0.0,1.0,1,0.0,0,0.0,0
7537,True,0,7.747552002913219,45.079368992795544,0.0,0.0,0.0,0.1686748876974767,0.1686748876974767,0.0,0.0,1.0,1,0.0,0,0.0,0
7538,True,0,7.748822219794526,45.07938292140934,0.0,0.0,0.0,0.127221714321577,0.127221714321577,0.0,0.0,1.0,1,0.0,0,0.0,0
7539,True,0,7.750092437600448,45.07939683589909,0.0,0.0,0.0,0.0641394438627267,0.0641394438627267,0.0,0.0,1.0,1,0.0,0,0.0,0
7540,True,0,7.751362656330044,45.07941073626479,0.0,0.0,0.0,0.0369502403274388,0.0369502403274388,0.0,0.0,1.0,1,0.0,0,0.0,0
7541,True,0,7.752632875982378,45.07942462250645,0.0,0.0,0.0,0.0258034268252165,0.0258034268252165,0.0,0.0,1.0,1,0.0,0,0.0,0
7542,True,0,7.753903096556515,45.07943849462401,0.0,0.0,0.0,0.0283102535455178,0.0283102535455178,0.0,0.0,1.0,1,0.0,0,0.0,0
7543,True,0,7.755173318051516,45.07945235261744,0.0,0.0,0.0,0.0265824452934577,0.0265824452934577,0.0,0.0,1.0,1,0.0,0,0.0,0
7544,True,0,7.756443540466441,45.079466196486706,0.0,0.0,0.0,0.0295646251982609,0.0295646251982609,0.0,0.0,1.0,1,0.0,0,0.0,0
7545,True,0,7.757713763800357,45.07948002623181,0.0,0.0,0.0,0.0348599607272127,0.0348599607272127,0.0,0.0,1.0,1,0.0,0,0.0,0
7546,True,0,7.758983988052325,45.07949384185272,0.0,0.0,0.0,0.0399229005540897,0.0399229005540897,0.0,0.0,1.0,1,0.0,0,0.0,0
7547,True,0,7.760254213221409,45.07950764334939,0.0,0.0,0.0,0.0299324831560671,0.0299324831560671,0.0,0.0,1.0,1,0.0,0,0.0,0
7548,True,0,7.761524439306666,45.07952143072181,0.0,0.0,0.0,0.0711757223275975,0.0711757223275975,0.0,0.0,1.0,1,0.0,0,0.0,0
7549,False,1,7.762794666307166,45.07953520396992,0.0035049924148887,0.0035049924120288344,-2.859865556176233e-12,0.130374487327236,0.13037448733009596,2.859962267010019e-12,-7.14980274096888e-07,1.0,1,0.0,0,0.0,0
7550,False,1,7.764064894221965,45.07954896309373,0.0124183142277496,0.012418314224889503,-2.860097575441145e-12,0.1546892774690792,0.15468927747193928,2.8600732893124814e-12,-7.150288183765952e-07,1.0,1,0.0,0,0.0,0
7551,False,1,7.765335123050137,45.07956270809321,0.0216689632567916,0.021668963253932073,-2.8595285861410247e-12,0.1585582473026347,0.1585582473054943,2.8596014445270157e-12,-7.149028533603996e-07,1.0,1,3.0,3,4.0,4
7552,False,1,7.766605352790732,45.07957643896832,0.0227300242327836,0.022730024229923262,-2.86033696728083e-12,0.1784476941609883,0.17844769416384873,2.8604341117954846e-12,-7.151065801735967e-07,1.0,1,3.0,3,4.0,4
7553,False,1,7.609082271922446,45.0786660041847,0.0,0.0,0.0,0.0394348879743585,0.0394348879743585,0.0,0.0,1.0,1,3.0,3,4.0,4
7554,False,1,7.610352402327373,45.07868147262917,0.0,0.0,0.0,0.0531386252280992,0.0531386252280992,0.0,0.0,3.0,3,3.0,3,7.0,7
7555,False,1,7.611622533759113,45.07869692695228,0.0037337295859014,0.003733729585901456,5.594483210025203e-17,0.0622679816383812,0.06226798163838124,3.469446951953614e-17,-3.410605131648481e-13,3.0,3,6.0,6,7.0,7
7556,False,1,7.612892666216723,45.07871236715407,0.0037337295859014,0.003733729585901427,2.688821387764051e-17,0.0903166743641575,0.09031667436415747,-2.7755575615628914e-17,-7.617018127348274e-12,3.0,3,6.0,6,7.0,7
7557,True,0,7.614162799699277,45.07872779323446,0.008483677162926,0.008483677162926005,5.204170427930421e-18,0.1399265721380252,0.1399265721380252,0.0,-1.0913936421275139e-11,1.0,1,3.0,3,7.0,7
7558,True,0,7.6154329342058285,45.07874320519347,0.0091059521705614,0.009105952170561416,1.5612511283791264e-17,0.1731527474532194,0.17315274745321949,8.326672684688674e-17,-1.0913936421275139e-11,1.0,1,3.0,3,4.0,4
7559,True,0,7.616703069735446,45.07875860303103,0.0103344434319979,0.010334443431997905,5.204170427930421e-18,0.1854043349716219,0.18540433497162198,8.326672684688674e-17,-2.091837814077735e-11,1.0,1,3.0,3,4.0,4
7560,True,0,7.617973206287191,45.07877398674711,0.0100009625809686,0.010000962580968656,5.551115123125783e-17,0.1858676904085799,0.18586769040857992,2.7755575615628914e-17,-5.9117155615240335e-12,1.0,1,3.0,3,4.0,4
7561,True,0,7.619243343860125,45.07878935634169,0.0172887223159693,0.017288722315969354,5.551115123125783e-17,0.1720704066555183,0.17207040665551826,-2.7755575615628914e-17,1.8189894035458565e-12,1.0,1,3.0,3,4.0,4
7562,True,0,7.620513482453315,45.07880471181474,0.0132178334987776,0.013217833498777764,1.6306400674181987e-16,0.1209134055809535,0.12091340558095344,-5.551115123125783e-17,2.2737367544323206e-11,3.0,3,3.0,3,4.0,4
7563,True,0,7.62178362206582,45.078820053166226,0.0159993454010358,0.01599934540103597,1.700029006457271e-16,0.0905520839660121,0.09055208396601204,-5.551115123125783e-17,3.0468072509393096e-11,3.0,3,3.0,3,6.0,6
7564,True,0,7.623053762696705,45.07883538039613,0.0343828513023381,0.0343828513023383,2.0122792321330962e-16,0.0660095709557712,0.0660095709557711,-9.71445146547012e-17,2.9103830456733704e-11,3.0,3,5.0,5,6.0,6
7565,True,0,7.624323904345034,45.078850693504414,0.0510877112986942,0.05108771129869426,5.551115123125783e-17,0.0526677584838677,0.052667758483867635,-6.245004513516506e-17,-3.637978807091713e-12,3.0,3,5.0,5,6.0,6
7566,True,0,7.62559404700987,45.07886599249104,0.0638028423490389,0.06380284234903892,2.7755575615628914e-17,0.0390756565351725,0.039075656535172476,-2.0816681711721685e-17,7.275957614183426e-12,3.0,3,5.0,5,5.0,5
7567,True,0,7.626864190690271,45.07888127735598,0.0636270924476332,0.06362709244763316,-4.163336342344337e-17,0.0491051821963932,0.04910518219639323,3.469446951953614e-17,-2.3646862246096134e-11,3.0,3,5.0,5,5.0,5
7568,True,0,7.628134335385307,45.07889654809922,0.0602233055377396,0.06022330553773954,-6.245004513516506e-17,0.0548068935429466,0.054806893542946655,5.551115123125783e-17,-3.2741809263825417e-11,3.0,3,5.0,5,5.0,5
7569,True,0,7.629404481094037,45.07891180472072,0.0406113083750008,0.040611308375000724,-7.632783294297951e-17,0.0707877048463058,0.07078770484630588,8.326672684688674e-17,-2.1827872842550278e-11,3.0,3,5.0,5,6.0,6
7570,True,0,7.630674627815527,45.07892704722045,0.0240988151253301,0.024098815125329884,-2.1510571102112408e-16,0.0767430630321386,0.07674306303213882,2.220446049250313e-16,-7.09405867382884e-11,3.0,3,5.0,5,6.0,6
7571,True,0,7.631944775548837,45.07894227559836,0.0119049403617409,0.011904940361740533,-3.677613769070831e-16,0.0786672779761593,0.07866727797615977,4.718447854656915e-16,-1.0368239600211382e-10,3.0,3,5.0,5,6.0,6
7572,True,0,7.633214924293033,45.07895748985447,0.0215045109631158,0.021504510963115377,-4.2327252813834093e-16,0.0655796052607151,0.06557960526071552,4.163336342344337e-16,-1.1550582712516189e-10,3.0,3,5.0,5,6.0,6
7573,True,0,7.634485074047174,45.0789726899887,0.0490130513919712,0.04901305139197037,-8.326672684688674e-16,0.0422123372636516,0.04221233726365243,8.257283745649602e-16,-2.128217602148652e-10,3.0,3,5.0,5,6.0,6
7574,True,0,7.635755224810328,45.07898787600104,0.0747897355428918,0.07478973554289108,-7.216449660063518e-16,0.0661216163654484,0.06612161636544912,7.216449660063518e-16,-1.8189894035458565e-10,3.0,3,4.0,4,5.0,5
7575,True,0,7.637025376581553,45.07900304789147,0.0970471426901889,0.09704714269018826,-6.38378239159465e-16,0.0931728190544455,0.09317281905444615,6.522560269672795e-16,-1.673470251262188e-10,2.0,2,4.0,4,5.0,5
7576,True,0,7.638295529359918,45.07901820565995,0.0900982817924751,0.09009828179247445,-6.522560269672795e-16,0.1151241149536632,0.11512411495366384,6.38378239159465e-16,-1.673470251262188e-10,2.0,2,4.0,4,5.0,5
7577,True,0,7.639565683144481,45.07903334930643,0.0855301611053794,0.08553016110537899,-4.0245584642661925e-16,0.1088017358427764,0.10880173584277682,4.163336342344337e-16,-1.0186340659856796e-10,2.0,2,4.0,4,5.0,5
7578,True,0,7.640835837934305,45.07904847883094,0.0652992370676142,0.06529923706761422,1.3877787807814457e-17,0.1358299284285818,0.13582992842858188,8.326672684688674e-17,-3.637978807091713e-12,3.0,3,4.0,4,5.0,5
7579,True,0,7.64210599372846,45.079063594233375,0.0535712786782025,0.053571278678202536,3.469446951953614e-17,0.0991053636396917,0.09910536363969176,5.551115123125783e-17,-1.4551915228366852e-11,3.0,3,5.0,5,5.0,5
7580,True,0,7.643376150525997,45.07907869551376,0.0372346444711777,0.03723464447117783,1.3183898417423734e-16,0.0690713229208764,0.06907132292087627,-1.249000902703301e-16,2.1827872842550278e-11,3.0,3,5.0,5,6.0,6
7581,True,0,7.64464630832599,45.07909378267205,0.0421722153824423,0.04217221538244281,5.134781488891349e-16,0.0412890973277888,0.04128909732778839,-4.0939474033052647e-16,1.2187229003757238e-10,3.0,3,5.0,5,6.0,6
7582,True,0,7.645916467127496,45.07910885570821,0.0429617723939632,0.04296177239396376,5.620504062164855e-16,0.0604844265135109,0.06048442651351034,-5.620504062164855e-16,1.4006218407303095e-10,3.0,3,5.0,5,6.0,6
7583,True,0,7.647186626929582,45.079123914622215,0.0554724167762766,0.05547241677627806,1.457167719820518e-15,0.0302840200104629,0.030284020010461536,-1.3634926521177704e-15,3.4015101846307516e-10,3.0,3,5.0,5,6.0,6
7584,True,0,7.648456787731306,45.07913895941403,0.0458299979212798,0.04582999792128102,1.2212453270876722e-15,0.0272997804889298,0.027299780488928685,-1.1136924715771102e-15,2.892193151637912e-10,3.0,3,5.0,5,6.0,6
7585,True,0,7.649726949531738,45.07915399008364,0.0406792708138317,0.04067927081541577,1.5840731504290773e-12,0.0290307480330324,0.029030748031448332,-1.5840662115351734e-12,3.9600490708835423e-07,3.0,3,5.0,5,6.0,6
7586,True,0,7.650997112329931,45.079169006631,0.0382218843791391,0.038221884383889376,4.750276560994138e-12,0.029991124321705,0.02999112431695472,-4.75028003044109e-12,1.1875636118929833e-06,3.0,3,5.0,5,6.0,6
7587,True,0,7.652267276124957,45.07918400905608,0.0353625124759072,0.03536251248065662,4.749416138150053e-12,0.0174730276229363,0.017473027618186886,-4.749412668703101e-12,1.187352609122172e-06,3.0,3,5.0,5,6.0,6
7588,True,0,7.653537440915879,45.079198997358866,0.0346686148586811,0.03466861486343015,4.749048376773146e-12,0.0109588439934356,0.010958843988686656,-4.7489442933645876e-12,1.1872507457155734e-06,3.0,3,5.0,5,6.0,6
7589,True,0,7.654807606701753,45.0792139715393,0.0305521641913548,0.03055216419610381,4.749010212856675e-12,0.0151906646656171,0.015190664660868092,-4.749006743409723e-12,1.1872452887473628e-06,3.0,3,5.0,5,6.0,6
7590,True,0,7.656077773481645,45.079228931597385,0.0262133014868427,0.02621330149000883,3.1661305521790695e-12,0.0133638631825102,0.013363863179344068,-3.1661322869025454e-12,7.915296009741724e-07,3.0,3,5.0,5,6.0,6
7591,True,0,7.657347941254615,45.07924387753308,0.0253102345522675,0.025310234552267007,-4.926614671774132e-16,0.0083108355511547,0.008310835551155294,5.93275428784068e-16,-1.3733369996771216e-10,3.0,3,5.0,5,6.0,6
7592,True,0,7.658618110019738,45.07925880934637,0.0294702327439716,0.02947023274397105,-5.48172618408671e-16,0.0069116955750301,0.0069116955750306505,5.507747036226363e-16,-1.4097167877480388e-10,3.0,3,5.0,5,6.0,6
7593,True,0,7.659888279776066,45.07927372703717,0.0143355572588947,0.014335557258893735,-9.645062526431047e-16,0.0244960783307304,0.024496078330731464,1.0651202142497596e-15,-2.6420821086503565e-10,3.0,3,5.0,5,6.0,6
7594,True,0,7.661158450522665,45.079288630605525,0.0150241045343114,0.015024104534310289,-1.1119577481011333e-15,0.0251423492077841,0.02514234920778531,1.2108369862318114e-15,-2.901288098655641e-10,3.0,3,5.0,5,6.0,6
7595,True,0,7.662428622258592,45.07930352005135,0.015006965390439,0.015006965390438214,-7.858297346174936e-16,0.0229784968230215,0.022978496823022387,8.881784197001252e-16,-2.1464074961841106e-10,3.0,3,5.0,5,6.0,6
7596,True,0,7.663698794982921,45.07931839537466,0.0131426617262339,0.013142661726233549,-3.5041414214731503e-16,0.024418222961987,0.02441822296198735,3.5041414214731503e-16,-1.0413714335300028e-10,3.0,3,5.0,5,6.0,6
7597,True,0,7.6649689686947085,45.07933325657541,0.0056002892862141,0.005600289286214859,7.589415207398531e-16,0.023486915807186,0.023486915807185243,-7.563394355258879e-16,1.8826540326699615e-10,3.0,3,5.0,5,6.0,6
7598,True,0,7.666239143393016,45.07934810365352,0.0051917327613326,0.005191732761333696,1.0954778750793537e-15,0.0234006091857739,0.023400609185772806,-1.0928757898653885e-15,2.6943780540023e-10,3.0,3,5.0,5,6.0,6
7599,True,0,7.667509319076907,45.07936293660904,0.016546191033605,0.016546191033606418,1.4190038033490282e-15,0.0066274515815773,0.006627451581575981,-1.3183898417423734e-15,3.474269760772586e-10,3.0,3,5.0,5,6.0,6
7600,True,0,7.668779495745453,45.079377755441904,0.0281956630370467,0.028195663037047722,1.0234868508263162e-15,0.0,0.0,0.0,2.3283064365386963e-10,3.0,3,5.0,5,6.0,6
7601,True,0,7.670049673397706,45.07939256015208,0.0397214734364433,0.03972147343644407,7.7021722333370235e-16,0.0094175374003745,0.00941753740037373,-7.684824998577255e-16,1.837179297581315e-10,3.0,3,5.0,5,6.0,6
7602,True,0,7.671319852032734,45.079407350739565,0.0540504531532936,0.054050453153293584,-1.3877787807814457e-17,0.0,0.0,0.0,-2.3646862246096134e-11,3.0,3,5.0,5,5.0,5
7603,True,0,7.672590031649603,45.07942212720428,0.0692544477875393,0.0692544477875391,-1.942890293094024e-16,0.0,0.0,0.0,-6.548361852765083e-11,3.0,3,4.0,4,5.0,5
7604,True,0,7.673860212247363,45.07943688954623,0.0684191319639427,0.0684191319639422,-4.996003610813204e-16,0.0,0.0,0.0,-1.2369127944111824e-10,3.0,3,4.0,4,5.0,5
7605,True,0,7.675130393825094,45.079451637765395,0.0666879396189393,0.06668793961893954,2.3592239273284576e-16,0.0,0.0,0.0,3.637978807091713e-11,3.0,3,4.0,4,5.0,5
7606,True,0,7.676400576381846,45.07946637186171,0.0660301391274737,0.06603013912747428,5.828670879282072e-16,0.0,0.0,0.0,1.3096723705530167e-10,3.0,3,4.0,4,5.0,5
7607,True,0,7.677670759916687,45.079481091835184,0.0586371915071302,0.05863719150713179,1.5959455978986625e-15,0.0056472988342295,0.005647298834228008,-1.4918621893400541e-15,3.765308065339923e-10,3.0,3,5.0,5,5.0,5
7608,True,0,7.67894094442868,45.07949579768578,0.0455277506731213,0.0455277506731227,1.4016565685892601e-15,0.0274639362109239,0.027463936210922593,-1.3079815008865125e-15,3.4560798667371273e-10,3.0,3,5.0,5,6.0,6
7609,True,0,7.680211129916889,45.07951048941345,0.0364390739506069,0.036439073950608254,1.3530843112619095e-15,0.0283586835296946,0.02835868352969325,-1.349614864309956e-15,3.1468516681343317e-10,3.0,3,5.0,5,6.0,6
7610,True,0,7.68148131638037,45.079525167018176,0.0275108068557514,0.02751080685575213,7.320533068622126e-16,0.0246032440421971,0.02460324404219637,-7.28583859910259e-16,1.8189894035458565e-10,3.0,3,5.0,5,6.0,6
7611,True,0,7.6827515038182,45.079539830499954,0.0266662796577011,0.02666627965770103,-6.938893903907228e-17,0.0140535932987524,0.014053593298752571,1.717376241217039e-16,-2.546585164964199e-11,3.0,3,5.0,5,6.0,6
7612,True,0,7.684021692229426,45.079554479858714,0.0281291816989349,0.028129181698934174,-7.251144129583054e-16,0.0067221235296025,0.0067221235296033265,8.265957363029486e-16,-2.0372681319713593e-10,3.0,3,5.0,5,6.0,6
7613,True,0,7.685291881613119,45.07956911509444,0.0387155034211906,0.03871550342118926,-1.339206523454095e-15,0.0,0.0,0.0,-3.474269760772586e-10,3.0,3,5.0,5,6.0,6
7614,True,0,7.686562071968338,45.079583736207105,0.0485005569108482,0.048500556910847314,-8.881784197001252e-16,0.0,0.0,0.0,-2.255546860396862e-10,3.0,3,5.0,5,5.0,5
7615,True,0,7.6878322632941565,45.079598343196714,0.0598205257635491,0.05982052576354799,-1.1102230246251565e-15,0.0,0.0,0.0,-2.9103830456733704e-10,3.0,3,4.0,4,5.0,5
7616,True,0,7.689102455589622,45.07961293606317,0.0529502049274115,0.05295020492741,-1.5057399771478686e-15,0.00297353873645,0.002973538736451606,1.6059202578855292e-15,-3.7834979593753815e-10,3.0,3,5.0,5,5.0,5
7617,True,0,7.69037264885381,45.079627514806496,0.0449546285009751,0.04495462850097381,-1.2906342661267445e-15,0.010256643223083,0.01025664322308429,1.2906342661267445e-15,-3.2378011383116245e-10,3.0,3,5.0,5,6.0,6
7618,True,0,7.691642843085773,45.07964207942667,0.0316831381862898,0.031683138186289,-8.049116928532385e-16,0.0281938150500597,0.0281938150500605,8.014422459012849e-16,-2.1645973902195692e-10,3.0,3,5.0,5,6.0,6
7619,True,0,7.692913038284583,45.079656629923626,0.0263597647270238,0.0263597647270225,-1.3010426069826053e-15,0.0273854673744793,0.0273854673744807,1.4016565685892601e-15,-3.41970007866621e-10,3.0,3,5.0,5,6.0,6
7620,True,0,7.694183234449297,45.07967116629736,0.0234956999503236,0.02349569995032251,-1.0894063429134349e-15,0.0194448304711602,0.01944483047116139,1.1900203045200897e-15,-2.874003257602453e-10,3.0,3,5.0,5,6.0,6
7621,True,0,7.695453431578978,45.079685688547826,0.0256154383613421,0.025615438361341135,-9.645062526431047e-16,0.0064868622062492,0.006486862206250263,1.0625181290357943e-15,-2.519300323911011e-10,3.0,3,5.0,5,6.0,6
7622,True,0,7.696723629672696,45.07970019667502,0.057449058349356,0.057449058349354196,-1.8041124150158794e-15,0.0,0.0,0.0,-4.711182555183768e-10,3.0,3,5.0,5,6.0,6
7623,True,0,7.697993828729505,45.07971469067889,0.0841770079013522,0.08417700790135003,-2.1649348980190553e-15,0.0,0.0,0.0,-5.602487362921238e-10,2.0,2,4.0,4,3.0,3
7624,True,0,7.699264028748467,45.079729170559425,0.0947950237236534,0.09479502372365166,-1.734723475976807e-15,0.0,0.0,0.0,-4.474713932722807e-10,2.0,2,4.0,4,3.0,3
7625,True,0,7.700534229728659,45.07974363631659,0.0901950270422751,0.0901950270422725,-2.5951463200613034e-15,0.0,0.0,0.0,-6.657501216977835e-10,2.0,2,2.0,2,3.0,3
7626,True,0,7.7018044316691245,45.079758087950346,0.0893143014462528,0.08931430144625158,-1.2212453270876722e-15,0.0012648870200011,0.0012648870200023254,1.2253652953431171e-15,-3.2014213502407074e-10,2.0,2,2.0,2,3.0,3
7627,True,0,7.703074634568938,45.07977252546067,0.0610480008960186,0.061048000896018,-5.967448757360216e-16,0.014361042480407,0.014361042480407704,7.042977312465837e-16,-1.6370904631912708e-10,1.0,1,0.0,0,3.0,3
7628,True,0,7.70434483842716,45.07978694884756,0.0313595349899959,0.03135953498999495,-9.506284648352903e-16,0.0182904320520998,0.018290432052100854,1.0547118733938987e-15,-2.5920599000528455e-10,1.0,1,0.0,0,0.0,0
7629,True,0,7.705615043242853,45.07980135811096,0.0139027610335525,0.013902761033551767,-7.337880303381894e-16,0.0334277529226784,0.03342775292267913,7.355227538141662e-16,-1.9235812942497432e-10,1.0,1,0.0,0,0.0,0
7630,True,0,7.706885249015084,45.079815753250855,0.0160897241489588,0.01608972414895799,-8.083811398051921e-16,0.0216150889940438,0.021615088994044608,8.083811398051921e-16,-2.1145751816220582e-10,1.0,1,0.0,0,0.0,0
7631,True,0,7.708155455742908,45.079830134267205,0.0181575478681511,0.018157547868149354,-1.745131816832668e-15,0.0105491808640168,0.010549180864018546,1.745131816832668e-15,-4.383764462545514e-10,1.0,1,0.0,0,0.0,0
7632,True,0,7.709425663425393,45.07984450115997,0.0203619598278282,0.02036195982782636,-1.842276331487369e-15,0.0051840035442492,0.00518400354425114,1.9402882078800587e-15,-4.783942131325603e-10,1.0,1,0.0,0,0.0,0
7633,True,0,7.710695872061597,45.07985885392915,0.025199586367143,0.025199586367141456,-1.5439038936193583e-15,0.0058895955234687,0.005889595523470244,1.5439038936193583e-15,-3.8562575355172157e-10,1.0,1,0.0,0,0.0,0
7634,True,0,7.71196608165059,45.07987319257471,0.0315064831338481,0.031506483133846894,-1.2073675392798577e-15,0.0137917013398,0.013791701339801309,1.3079815008865125e-15,-3.219611244276166e-10,1.0,1,0.0,0,0.0,0
7635,True,0,7.71323629219143,45.07988751709661,0.0448136483252078,0.04481364832520671,-1.0894063429134349e-15,0.0804958804491525,0.0804958804491536,1.096345236817342e-15,-2.801243681460619e-10,1.0,1,0.0,0,0.0,0
7636,True,0,7.71450650368318,45.07990182749483,0.0605351886048722,0.06053518860487082,-1.3808398868775384e-15,0.1848373004233466,0.1848373004233481,1.4988010832439613e-15,-3.6925484891980886e-10,1.0,1,2.0,2,3.0,3
7637,True,0,7.715776716124901,45.07991612376934,0.0719533357967443,0.07195333579674364,-6.661338147750939e-16,0.2579303981348293,0.25793039813483,6.661338147750939e-16,-1.7826096154749393e-10,1.0,1,2.0,2,1.0,1
7638,True,0,7.717046929515661,45.07993040592011,0.0766826487980382,0.07668264879803732,-8.743006318923108e-16,0.3822125963719186,0.38221259637191957,9.43689570931383e-16,-2.4010660126805305e-10,0.0,0,2.0,2,1.0,1
7639,True,0,7.718317143854517,45.07994467394711,0.0804456203636915,0.08044562036368996,-1.5404344466674047e-15,0.5174067495678776,0.5174067495678791,1.5543122344752192e-15,-4.001776687800884e-10,0.0,0,2.0,2,1.0,1
7640,True,0,7.719587359140538,45.07995892785034,0.0790937239553287,0.07909372395532764,-1.0547118733938987e-15,0.5940520737285403,0.5940520737285414,1.1102230246251565e-15,-2.6921043172478676e-10,0.0,0,1.0,1,1.0,1
7641,True,0,7.720857575372784,45.07997316762975,0.0772355803437651,0.07723558034376428,-8.187894806610529e-16,0.5506778977970082,0.5506778977970089,7.771561172376096e-16,-2.1464074961841106e-10,0.0,0,1.0,1,1.0,1
7642,True,0,7.722127792550314,45.0799873932853,0.0720917190518119,0.07209171905180999,-1.915134717478395e-15,0.5148130893744833,0.5148130893744853,1.9984014443252818e-15,-4.94765117764473e-10,0.0,0,1.0,1,1.0,1
7643,True,0,7.723398010672193,45.08000160481697,0.073804233879654,0.07380423387965188,-2.123301534595612e-15,0.4207277946764697,0.4207277946764719,2.220446049250313e-15,-5.420588422566652e-10,0.0,0,2.0,2,1.0,1
7644,True,0,7.724668229737488,45.08001580222475,0.0761603497920402,0.07616034979203716,-3.039235529911366e-15,0.3519674729516909,0.351967472951694,3.1086244689504383e-15,-7.676135282963514e-10,0.0,0,2.0,2,1.0,1
7645,True,0,7.725938449745252,45.08002998550858,0.0709022635668245,0.07090226356682182,-2.67841304690819e-15,0.2952794142557204,0.29527941425572307,2.6645352591003757e-15,-6.83940015733242e-10,0.0,0,2.0,2,1.0,1
7646,True,0,7.727208670694564,45.08004415466845,0.0668193160110048,0.06681931601100229,-2.5118795932144167e-15,0.2699091738589403,0.2699091738589428,2.4980018054066022e-15,-6.293703336268663e-10,0.0,0,2.0,2,1.0,1
7647,True,0,7.7284788925844685,45.08005830970434,0.0561598550696579,0.056159855069655915,-1.9845236565174673e-15,0.2639508776862989,0.2639508776863009,1.9984014443252818e-15,-5.093170329928398e-10,1.0,1,2.0,2,1.0,1
7648,True,0,7.729749115414038,45.080072450616214,0.0530615029628613,0.05306150296286122,-8.326672684688674e-17,0.2571633968641367,0.25716339686413686,1.6653345369377348e-16,-2.3646862246096134e-11,1.0,1,2.0,2,4.0,4
7649,True,0,7.731019339182336,45.08008657740406,0.0481415067385133,0.048141506738513716,4.163336342344337e-16,0.2131249521580556,0.2131249521580553,-3.0531133177191805e-16,8.003553375601768e-11,1.0,1,2.0,2,4.0,4
7650,True,0,7.732289563888424,45.080100690067816,0.0344047816411233,0.034404781641123816,5.134781488891349e-16,0.1952230018429868,0.19522300184298627,-5.273559366969494e-16,1.255102688446641e-10,1.0,1,3.0,3,4.0,4
7651,True,0,7.733559789531362,45.080114788607496,0.0175913651190768,0.017591365119077267,4.649058915617843e-16,0.2398028569334896,0.23980285693348913,-4.718447854656915e-16,1.0732037480920553e-10,1.0,1,3.0,3,4.0,4
7652,True,0,7.734830016110212,45.080128873023035,0.0169362431363007,0.016936243136299774,-9.26342336171615e-16,0.2760845618243264,0.27608456182432733,9.43689570931383e-16,-2.4010660126805305e-10,0.0,0,3.0,3,4.0,4
7653,True,0,7.736100243624038,45.080142943314414,0.0139139115505694,0.013913911550568417,-9.835882108788496e-16,0.3178572903859518,0.3178572903859528,9.992007221626409e-16,-2.6830093702301383e-10,0.0,0,1.0,1,2.0,2
7654,True,0,7.737370472071908,45.08015699948163,0.0063761323931596,0.006376132393158972,-6.279698983036042e-16,0.382950831321775,0.3829508313217756,6.106226635438361e-16,-1.7485035641584545e-10,0.0,0,1.0,1,2.0,2
7655,True,0,7.73864070145288,45.08017104152463,0.0063761323931596,0.006376132393158972,-6.279698983036042e-16,0.4141271858392586,0.4141271858392592,6.106226635438361e-16,-1.7485035641584545e-10,0.0,0,1.0,1,2.0,2
7656,True,0,7.739910931766013,45.080185069443395,0.0063761323931596,0.006376132393158972,-6.279698983036042e-16,0.4394141533466831,0.4394141533466837,6.106226635438361e-16,-1.7485035641584545e-10,0.0,0,1.0,1,2.0,2
7657,True,0,7.741181163010376,45.08019908323789,0.0051587706759228,0.0051587706759236756,8.751679936302992e-16,0.4461473509426563,0.4461473509426555,-7.771561172376096e-16,1.9804247131105512e-10,0.0,0,1.0,1,2.0,2
7658,True,0,7.742451395185033,45.08021308290809,0.0,0.0,0.0,0.4215438284740437,0.4215438284740437,0.0,0.0,0.0,0,1.0,1,2.0,2
7659,True,0,7.743721628289037,45.080227068453986,0.0,0.0,0.0,0.3849910450704735,0.3849910450704735,0.0,0.0,0.0,0,1.0,1,2.0,2
7660,True,0,7.744991862321459,45.08024103987554,0.0,0.0,0.0,0.3191447010729318,0.3191447010729318,0.0,0.0,0.0,0,1.0,1,2.0,2
7661,True,0,7.746262097281361,45.08025499717272,0.0,0.0,0.0,0.2302925615536275,0.2302925615536275,0.0,0.0,1.0,1,0.0,0,0.0,0
7662,True,0,7.747532333167801,45.08026894034549,0.0,0.0,0.0,0.1673859505877903,0.1673859505877903,0.0,0.0,1.0,1,0.0,0,0.0,0
7663,True,0,7.748802569979847,45.08028286939382,0.0,0.0,0.0,0.1247291873701868,0.1247291873701868,0.0,0.0,1.0,1,0.0,0,0.0,0
7664,True,0,7.750072807716555,45.08029678431772,0.0,0.0,0.0,0.0613636371723792,0.0613636371723792,0.0,0.0,1.0,1,0.0,0,0.0,0
7665,True,0,7.751343046376998,45.08031068511715,0.0,0.0,0.0,0.0331049670256543,0.0331049670256543,0.0,0.0,1.0,1,0.0,0,0.0,0
